COUNTRY,POSTAL_CODE,CITY,STATE
RO,010206,Bucureşti 15,Bucureşti
RO,010207,Bucureşti 15,Bucureşti
RO,010208,Bucureşti 15,Bucureşti
RO,010209,Bucureşti 15,Bucureşti
RO,010211,Bucureşti 15,Bucureşti
RO,010212,Bucureşti 15,Bucureşti
RO,010213,Bucureşti 15,Bucureşti
RO,010214,Bucureşti 15,Bucureşti
RO,010215,Bucureşti 15,Bucureşti
RO,010216,Bucureşti 15,Bucureşti
RO,010217,Bucureşti 15,Bucureşti
RO,010218,Bucureşti 15,Bucureşti
RO,010219,Bucureşti 15,Bucureşti
RO,010221,Bucureşti 15,Bucureşti
RO,010222,Bucureşti 15,Bucureşti
RO,010223,Bucureşti 15,Bucureşti
RO,010224,Bucureşti 12,Bucureşti
RO,010225,Bucureşti 12,Bucureşti
RO,010226,Bucureşti 15,Bucureşti
RO,010231,Bucureşti 15,Bucureşti
RO,010232,Bucureşti 15,Bucureşti
RO,010233,Bucureşti 15,Bucureşti
RO,010234,Bucureşti 15,Bucureşti
RO,010235,Bucureşti 15,Bucureşti
RO,010236,Bucureşti 12,Bucureşti
RO,010237,Bucureşti 12,Bucureşti
RO,010238,Bucureşti 12,Bucureşti
RO,010241,Bucureşti 12,Bucureşti
RO,010242,Bucureşti 12,Bucureşti
RO,010243,Bucureşti 12,Bucureşti
RO,010251,Bucureşti 15,Bucureşti
RO,010252,Bucureşti 12,Bucureşti
RO,010253,Bucureşti 12,Bucureşti
RO,010254,Bucureşti 12,Bucureşti
RO,010255,Bucureşti 15,Bucureşti
RO,010256,Bucureşti 15,Bucureşti
RO,010257,Bucureşti 15,Bucureşti
RO,010258,Bucureşti 15,Bucureşti
RO,010259,Bucureşti 15,Bucureşti
RO,010261,Bucureşti 12,Bucureşti
RO,010262,Bucureşti 12,Bucureşti
RO,010263,Bucureşti 12,Bucureşti
RO,010271,Bucureşti 12,Bucureşti
RO,010281,Bucureşti 22,Bucureşti
RO,010282,Bucureşti 22,Bucureşti
RO,010283,Bucureşti 22,Bucureşti
RO,010284,Bucureşti 22,Bucureşti
RO,010285,Bucureşti 22,Bucureşti
RO,010286,Bucureşti 22,Bucureşti
RO,010287,Bucureşti 22,Bucureşti
RO,010288,Bucureşti 22,Bucureşti
RO,010289,Bucureşti 22,Bucureşti
RO,010291,Bucureşti 22,Bucureşti
RO,010292,Bucureşti 22,Bucureşti
RO,010293,Bucureşti 22,Bucureşti
RO,010294,Bucureşti 22,Bucureşti
RO,010295,Bucureşti 22,Bucureşti
RO,010296,Bucureşti 22,Bucureşti
RO,010297,Bucureşti 22,Bucureşti
RO,010298,Bucureşti 22,Bucureşti
RO,010301,Bucureşti 22,Bucureşti
RO,010302,Bucureşti 22,Bucureşti
RO,010303,Bucureşti 22,Bucureşti
RO,010304,Bucureşti 22,Bucureşti
RO,010305,Bucureşti 22,Bucureşti
RO,010306,Bucureşti 22,Bucureşti
RO,010307,Bucureşti 22,Bucureşti
RO,010308,Bucureşti 22,Bucureşti
RO,010311,Bucureşti 22,Bucureşti
RO,010312,Bucureşti 22,Bucureşti
RO,010313,Bucureşti 22,Bucureşti
RO,010314,Bucureşti 22,Bucureşti
RO,010321,Bucureşti 22,Bucureşti
RO,010322,Bucureşti 22,Bucureşti
RO,010323,Bucureşti 22,Bucureşti
RO,010324,Bucureşti 22,Bucureşti
RO,010325,Bucureşti 22,Bucureşti
RO,010326,Bucureşti 22,Bucureşti
RO,010331,Bucureşti 22,Bucureşti
RO,010332,Bucureşti 22,Bucureşti
RO,010333,Bucureşti 22,Bucureşti
RO,010334,Bucureşti 22,Bucureşti
RO,010335,Bucureşti 22,Bucureşti
RO,010336,Bucureşti 22,Bucureşti
RO,010337,Bucureşti 22,Bucureşti
RO,010341,Bucureşti 22,Bucureşti
RO,010342,Bucureşti 22,Bucureşti
RO,010343,Bucureşti 22,Bucureşti
RO,010344,Bucureşti 22,Bucureşti
RO,010345,Bucureşti 22,Bucureşti
RO,010346,Bucureşti 22,Bucureşti
RO,010351,Bucureşti 22,Bucureşti
RO,010352,Bucureşti 22,Bucureşti
RO,010353,Bucureşti 22,Bucureşti
RO,010354,Bucureşti 22,Bucureşti
RO,010355,Bucureşti 22,Bucureşti
RO,010361,Bucureşti 22,Bucureşti
RO,010362,Bucureşti 22,Bucureşti
RO,010363,Bucureşti 22,Bucureşti
RO,010364,Bucureşti 22,Bucureşti
RO,010365,Bucureşti 22,Bucureşti
RO,010366,Bucureşti 22,Bucureşti
RO,010367,Bucureşti 22,Bucureşti
RO,010371,Bucureşti 22,Bucureşti
RO,010372,Bucureşti 22,Bucureşti
RO,010373,Bucureşti 22,Bucureşti
RO,010374,Bucureşti 22,Bucureşti
RO,010375,Bucureşti 22,Bucureşti
RO,010381,Bucureşti 22,Bucureşti
RO,010382,Bucureşti 22,Bucureşti
RO,010383,Bucureşti 22,Bucureşti
RO,010384,Bucureşti 22,Bucureşti
RO,010385,Bucureşti 22,Bucureşti
RO,010386,Bucureşti 22,Bucureşti
RO,010391,Bucureşti 22,Bucureşti
RO,010392,Bucureşti 22,Bucureşti
RO,010393,Bucureşti 22,Bucureşti
RO,010394,Bucureşti 22,Bucureşti
RO,010395,Bucureşti 22,Bucureşti
RO,010401,Bucureşti 22,Bucureşti
RO,010402,Bucureşti 22,Bucureşti
RO,010403,Bucureşti 22,Bucureşti
RO,010404,Bucureşti 22,Bucureşti
RO,010405,Bucureşti 22,Bucureşti
RO,010406,Bucureşti 22,Bucureşti
RO,010407,Bucureşti 22,Bucureşti
RO,010411,Bucureşti 22,Bucureşti
RO,010412,Bucureşti 22,Bucureşti
RO,010413,Bucureşti 22,Bucureşti
RO,010414,Bucureşti 22,Bucureşti
RO,010415,Bucureşti 22,Bucureşti
RO,010416,Bucureşti 22,Bucureşti
RO,010421,Bucureşti 22,Bucureşti
RO,010422,Bucureşti 22,Bucureşti
RO,010423,Bucureşti 22,Bucureşti
RO,010424,Bucureşti 22,Bucureşti
RO,010431,Bucureşti 22,Bucureşti
RO,010432,Bucureşti 22,Bucureşti
RO,010433,Bucureşti 22,Bucureşti
RO,010434,Bucureşti 22,Bucureşti
RO,010435,Bucureşti 22,Bucureşti
RO,010436,Bucureşti 22,Bucureşti
RO,010437,Bucureşti 22,Bucureşti
RO,010441,Bucureşti 22,Bucureşti
RO,010442,Bucureşti 22,Bucureşti
RO,010443,Bucureşti 12,Bucureşti
RO,010444,Bucureşti 12,Bucureşti
RO,010445,Bucureşti 22,Bucureşti
RO,010446,Bucureşti 12,Bucureşti
RO,010447,Bucureşti 12,Bucureşti
RO,010448,Bucureşti 22,Bucureşti
RO,010449,Bucureşti 22,Bucureşti
RO,010451,Bucureşti 22,Bucureşti
RO,010452,Bucureşti 22,Bucureşti
RO,010453,Bucureşti 22,Bucureşti
RO,010454,Bucureşti 22,Bucureşti
RO,010455,Bucureşti 22,Bucureşti
RO,010456,Bucureşti 22,Bucureşti
RO,010457,Bucureşti 22,Bucureşti
RO,010458,Bucureşti 22,Bucureşti
RO,010459,Bucureşti 22,Bucureşti
RO,010461,Bucureşti 22,Bucureşti
RO,010462,Bucureşti 22,Bucureşti
RO,010463,Bucureşti 22,Bucureşti
RO,010464,Bucureşti 22,Bucureşti
RO,010465,Bucureşti 22,Bucureşti
RO,010471,Bucureşti 22,Bucureşti
RO,010472,Bucureşti 22,Bucureşti
RO,010473,Bucureşti 22,Bucureşti
RO,010474,Bucureşti 22,Bucureşti
RO,010475,Bucureşti 22,Bucureşti
RO,010476,Bucureşti 22,Bucureşti
RO,010477,Bucureşti 22,Bucureşti
RO,010478,Bucureşti 22,Bucureşti
RO,010481,Bucureşti 22,Bucureşti
RO,010482,Bucureşti 22,Bucureşti
RO,010483,Bucureşti 22,Bucureşti
RO,010484,Bucureşti 22,Bucureşti
RO,010485,Bucureşti 22,Bucureşti
RO,010486,Bucureşti 22,Bucureşti
RO,010487,Bucureşti 22,Bucureşti
RO,010491,Bucureşti 22,Bucureşti
RO,010492,Bucureşti 22,Bucureşti
RO,010493,Bucureşti 22,Bucureşti
RO,010494,Bucureşti 22,Bucureşti
RO,010495,Bucureşti 22,Bucureşti
RO,010496,Bucureşti 22,Bucureşti
RO,010497,Bucureşti 22,Bucureşti
RO,010498,Bucureşti 22,Bucureşti
RO,010501,Bucureşti 22,Bucureşti
RO,010502,Bucureşti 22,Bucureşti
RO,010503,Bucureşti 22,Bucureşti
RO,010504,Bucureşti 22,Bucureşti
RO,010505,Bucureşti 22,Bucureşti
RO,010506,Bucureşti 22,Bucureşti
RO,010507,Bucureşti 22,Bucureşti
RO,010511,Bucureşti 22,Bucureşti
RO,010512,Bucureşti 22,Bucureşti
RO,010513,Bucureşti 22,Bucureşti
RO,010514,Bucureşti 22,Bucureşti
RO,010515,Bucureşti 22,Bucureşti
RO,010516,Bucureşti 22,Bucureşti
RO,010517,Bucureşti 22,Bucureşti
RO,010518,Bucureşti 22,Bucureşti
RO,010521,Bucureşti 22,Bucureşti
RO,010522,Bucureşti 22,Bucureşti
RO,010523,Bucureşti 22,Bucureşti
RO,010524,Bucureşti 22,Bucureşti
RO,010525,Bucureşti 22,Bucureşti
RO,010526,Bucureşti 22,Bucureşti
RO,010527,Bucureşti 22,Bucureşti
RO,010528,Bucureşti 22,Bucureşti
RO,010531,Bucureşti 22,Bucureşti
RO,010532,Bucureşti 22,Bucureşti
RO,010533,Bucureşti 22,Bucureşti
RO,010534,Bucureşti 22,Bucureşti
RO,010535,Bucureşti 22,Bucureşti
RO,010536,Bucureşti 22,Bucureşti
RO,010537,Bucureşti 22,Bucureşti
RO,010538,Bucureşti 22,Bucureşti
RO,010539,Bucureşti 22,Bucureşti
RO,010541,Bucureşti 22,Bucureşti
RO,010542,Bucureşti 22,Bucureşti
RO,010543,Bucureşti 22,Bucureşti
RO,010544,Bucureşti 22,Bucureşti
RO,010551,Bucureşti 22,Bucureşti
RO,010552,Bucureşti 22,Bucureşti
RO,010553,Bucureşti 22,Bucureşti
RO,010554,Bucureşti 22,Bucureşti
RO,010555,Bucureşti 22,Bucureşti
RO,010556,Bucureşti 22,Bucureşti
RO,010557,Bucureşti 22,Bucureşti
RO,010558,Bucureşti 22,Bucureşti
RO,010559,Bucureşti 22,Bucureşti
RO,010561,Bucureşti 63,Bucureşti
RO,010562,Bucureşti 63,Bucureşti
RO,010563,Bucureşti 63,Bucureşti
RO,010564,Bucureşti 63,Bucureşti
RO,010565,Bucureşti 63,Bucureşti
RO,010566,Bucureşti 63,Bucureşti
RO,010567,Bucureşti 63,Bucureşti
RO,010571,Bucureşti 22,Bucureşti
RO,010572,Bucureşti 22,Bucureşti
RO,010573,Bucureşti 22,Bucureşti
RO,010574,Bucureşti 22,Bucureşti
RO,010575,Bucureşti 22,Bucureşti
RO,010576,Bucureşti 63,Bucureşti
RO,010577,Bucureşti 63,Bucureşti
RO,010578,Bucureşti 63,Bucureşti
RO,010579,Bucureşti 63,Bucureşti
RO,010581,Bucureşti 63,Bucureşti
RO,010582,Bucureşti 63,Bucureşti
RO,010583,Bucureşti 63,Bucureşti
RO,010584,Bucureşti 63,Bucureşti
RO,010585,Bucureşti 63,Bucureşti
RO,010586,Bucureşti 63,Bucureşti
RO,010587,Bucureşti 63,Bucureşti
RO,010588,Bucureşti 63,Bucureşti
RO,010591,Bucureşti 22,Bucureşti
RO,010592,Bucureşti 22,Bucureşti
RO,010593,Bucureşti 22,Bucureşti
RO,010594,Bucureşti 22,Bucureşti
RO,010595,Bucureşti 22,Bucureşti
RO,010596,Bucureşti 22,Bucureşti
RO,010597,Bucureşti 22,Bucureşti
RO,010598,Bucureşti 22,Bucureşti
RO,010599,Bucureşti 22,Bucureşti
RO,010601,Bucureşti 22,Bucureşti
RO,010602,Bucureşti 22,Bucureşti
RO,010603,Bucureşti 22,Bucureşti
RO,010604,Bucureşti 22,Bucureşti
RO,010605,Bucureşti 22,Bucureşti
RO,010611,Bucureşti 22,Bucureşti
RO,010612,Bucureşti 22,Bucureşti
RO,010613,Bucureşti 22,Bucureşti
RO,010614,Bucureşti 22,Bucureşti
RO,010615,Bucureşti 22,Bucureşti
RO,010616,Bucureşti 22,Bucureşti
RO,010617,Bucureşti 22,Bucureşti
RO,010621,Bucureşti 22,Bucureşti
RO,010622,Bucureşti 22,Bucureşti
RO,010623,Bucureşti 22,Bucureşti
RO,010624,Bucureşti 22,Bucureşti
RO,010625,Bucureşti 22,Bucureşti
RO,010626,Bucureşti 22,Bucureşti
RO,010627,Bucureşti 22,Bucureşti
RO,010628,Bucureşti 22,Bucureşti
RO,010629,Bucureşti 22,Bucureşti
RO,010631,Bucureşti 22,Bucureşti
RO,010632,Bucureşti 22,Bucureşti
RO,010633,Bucureşti 22,Bucureşti
RO,010634,Bucureşti 22,Bucureşti
RO,010635,Bucureşti 22,Bucureşti
RO,010636,Bucureşti 22,Bucureşti
RO,010637,Bucureşti 22,Bucureşti
RO,010638,Bucureşti 22,Bucureşti
RO,010639,Bucureşti 22,Bucureşti
RO,010641,Bucureşti 22,Bucureşti
RO,010642,Bucureşti 22,Bucureşti
RO,010643,Bucureşti 22,Bucureşti
RO,010644,Bucureşti 22,Bucureşti
RO,010645,Bucureşti 22,Bucureşti
RO,010646,Bucureşti 22,Bucureşti
RO,010647,Bucureşti 22,Bucureşti
RO,010648,Bucureşti 22,Bucureşti
RO,010651,Bucureşti 22,Bucureşti
RO,010652,Bucureşti 22,Bucureşti
RO,010653,Bucureşti 22,Bucureşti
RO,010654,Bucureşti 22,Bucureşti
RO,010661,Bucureşti 22,Bucureşti
RO,010662,Bucureşti 22,Bucureşti
RO,010663,Bucureşti 22,Bucureşti
RO,010664,Bucureşti 22,Bucureşti
RO,010665,Bucureşti 22,Bucureşti
RO,010666,Bucureşti 22,Bucureşti
RO,010667,Bucureşti 22,Bucureşti
RO,010668,Bucureşti 22,Bucureşti
RO,010669,Bucureşti 22,Bucureşti
RO,010671,Bucureşti 22,Bucureşti
RO,010672,Bucureşti 22,Bucureşti
RO,010673,Bucureşti 22,Bucureşti
RO,010701,Bucureşti 12,Bucureşti
RO,010702,Bucureşti 12,Bucureşti
RO,010703,Bucureşti 12,Bucureşti
RO,010704,Bucureşti 12,Bucureşti
RO,010705,Bucureşti 12,Bucureşti
RO,010706,Bucureşti 12,Bucureşti
RO,010707,Bucureşti 12,Bucureşti
RO,010708,Bucureşti 12,Bucureşti
RO,010709,Bucureşti 12,Bucureşti
RO,010711,Bucureşti 12,Bucureşti
RO,010712,Bucureşti 12,Bucureşti
RO,010713,Bucureşti 2,Bucureşti
RO,010714,Bucureşti 32,Bucureşti
RO,010715,Bucureşti 32,Bucureşti
RO,010716,Bucureşti 32,Bucureşti
RO,010717,Bucureşti 32,Bucureşti
RO,010718,Bucureşti 32,Bucureşti
RO,010719,Bucureşti 32,Bucureşti
RO,010721,Bucureşti 32,Bucureşti
RO,010722,Bucureşti 32,Bucureşti
RO,010723,Bucureşti 32,Bucureşti
RO,010724,Bucureşti 32,Bucureşti
RO,010725,Bucureşti 32,Bucureşti
RO,010731,Bucureşti 12,Bucureşti
RO,010732,Bucureşti 12,Bucureşti
RO,010733,Bucureşti 12,Bucureşti
RO,010734,Bucureşti 12,Bucureşti
RO,010735,Bucureşti 12,Bucureşti
RO,010736,Bucureşti 12,Bucureşti
RO,010737,Bucureşti 12,Bucureşti
RO,010738,Bucureşti 12,Bucureşti
RO,010741,Bucureşti 12,Bucureşti
RO,010742,Bucureşti 12,Bucureşti
RO,010743,Bucureşti 12,Bucureşti
RO,010744,Bucureşti 12,Bucureşti
RO,010745,Bucureşti 12,Bucureşti
RO,010746,Bucureşti 2,Bucureşti
RO,010747,Bucureşti 2,Bucureşti
RO,010748,Bucureşti 2,Bucureşti
RO,010751,Bucureşti 32,Bucureşti
RO,010752,Bucureşti 32,Bucureşti
RO,010753,Bucureşti 32,Bucureşti
RO,010754,Bucureşti 32,Bucureşti
RO,010755,Bucureşti 32,Bucureşti
RO,010756,Bucureşti 32,Bucureşti
RO,010757,Bucureşti 32,Bucureşti
RO,010758,Bucureşti 32,Bucureşti
RO,010759,Bucureşti 32,Bucureşti
RO,010761,Bucureşti 32,Bucureşti
RO,010762,Bucureşti 32,Bucureşti
RO,010763,Bucureşti 32,Bucureşti
RO,010764,Bucureşti 32,Bucureşti
RO,010765,Bucureşti 32,Bucureşti
RO,010766,Bucureşti 32,Bucureşti
RO,010767,Bucureşti 32,Bucureşti
RO,010771,Bucureşti 12,Bucureşti
RO,010772,Bucureşti 12,Bucureşti
RO,010773,Bucureşti 12,Bucureşti
RO,010774,Bucureşti 12,Bucureşti
RO,010775,Bucureşti 12,Bucureşti
RO,010776,Bucureşti 12,Bucureşti
RO,010777,Bucureşti 12,Bucureşti
RO,010778,Bucureşti 12,Bucureşti
RO,010779,Bucureşti 12,Bucureşti
RO,010781,Bucureşti 12,Bucureşti
RO,010782,Bucureşti 12,Bucureşti
RO,010783,Bucureşti 12,Bucureşti
RO,010784,Bucureşti 12,Bucureşti
RO,010785,Bucureşti 12,Bucureşti
RO,010786,Bucureşti 12,Bucureşti
RO,010787,Bucureşti 12,Bucureşti
RO,010791,Bucureşti 12,Bucureşti
RO,010792,Bucureşti 12,Bucureşti
RO,010793,Bucureşti 12,Bucureşti
RO,010794,Bucureşti 12,Bucureşti
RO,010795,Bucureşti 12,Bucureşti
RO,010796,Bucureşti 12,Bucureşti
RO,010797,Bucureşti 12,Bucureşti
RO,010798,Bucureşti 12,Bucureşti
RO,010799,Bucureşti 12,Bucureşti
RO,010801,Bucureşti 12,Bucureşti
RO,010802,Bucureşti 12,Bucureşti
RO,010803,Bucureşti 12,Bucureşti
RO,010804,Bucureşti 12,Bucureşti
RO,010805,Bucureşti 12,Bucureşti
RO,010806,Bucureşti 12,Bucureşti
RO,010807,Bucureşti 12,Bucureşti
RO,010808,Bucureşti 12,Bucureşti
RO,010811,Bucureşti 12,Bucureşti
RO,010812,Bucureşti 12,Bucureşti
RO,010813,Bucureşti 12,Bucureşti
RO,010814,Bucureşti 12,Bucureşti
RO,010815,Bucureşti 12,Bucureşti
RO,010816,Bucureşti 12,Bucureşti
RO,010817,Bucureşti 12,Bucureşti
RO,010818,Bucureşti 12,Bucureşti
RO,010819,Bucureşti 12,Bucureşti
RO,010821,Bucureşti 12,Bucureşti
RO,010822,Bucureşti 12,Bucureşti
RO,010823,Bucureşti 12,Bucureşti
RO,010824,Bucureşti 12,Bucureşti
RO,010825,Bucureşti 12,Bucureşti
RO,010826,Bucureşti 12,Bucureşti
RO,010827,Bucureşti 12,Bucureşti
RO,010828,Bucureşti 12,Bucureşti
RO,010831,Bucureşti 12,Bucureşti
RO,010832,Bucureşti 12,Bucureşti
RO,010833,Bucureşti 12,Bucureşti
RO,010834,Bucureşti 12,Bucureşti
RO,010835,Bucureşti 12,Bucureşti
RO,010836,Bucureşti 12,Bucureşti
RO,010837,Bucureşti 12,Bucureşti
RO,010838,Bucureşti 12,Bucureşti
RO,010841,Bucureşti 12,Bucureşti
RO,010842,Bucureşti 12,Bucureşti
RO,010843,Bucureşti 12,Bucureşti
RO,010844,Bucureşti 12,Bucureşti
RO,010845,Bucureşti 12,Bucureşti
RO,010846,Bucureşti 12,Bucureşti
RO,010847,Bucureşti 12,Bucureşti
RO,010848,Bucureşti 12,Bucureşti
RO,010849,Bucureşti 12,Bucureşti
RO,010851,Bucureşti 12,Bucureşti
RO,010852,Bucureşti 12,Bucureşti
RO,010853,Bucureşti 12,Bucureşti
RO,010854,Bucureşti 12,Bucureşti
RO,010855,Bucureşti 12,Bucureşti
RO,010856,Bucureşti 12,Bucureşti
RO,010857,Bucureşti 12,Bucureşti
RO,010858,Bucureşti 12,Bucureşti
RO,010859,Bucureşti 12,Bucureşti
RO,010861,Bucureşti 12,Bucureşti
RO,010862,Bucureşti 12,Bucureşti
RO,010863,Bucureşti 12,Bucureşti
RO,010864,Bucureşti 12,Bucureşti
RO,010865,Bucureşti 12,Bucureşti
RO,010866,Bucureşti 12,Bucureşti
RO,010867,Bucureşti 12,Bucureşti
RO,010868,Bucureşti 12,Bucureşti
RO,010869,Bucureşti 12,Bucureşti
RO,010871,Bucureşti 12,Bucureşti
RO,010872,Bucureşti 12,Bucureşti
RO,010873,Bucureşti 12,Bucureşti
RO,010874,Bucureşti 12,Bucureşti
RO,010881,Bucureşti 12,Bucureşti
RO,010882,Bucureşti 12,Bucureşti
RO,010883,Bucureşti 12,Bucureşti
RO,010884,Bucureşti 12,Bucureşti
RO,010885,Bucureşti 12,Bucureşti
RO,010886,Bucureşti 12,Bucureşti
RO,010887,Bucureşti 12,Bucureşti
RO,010888,Bucureşti 12,Bucureşti
RO,010889,Bucureşti 12,Bucureşti
RO,010891,Bucureşti 12,Bucureşti
RO,010892,Bucureşti 12,Bucureşti
RO,010893,Bucureşti 12,Bucureşti
RO,010894,Bucureşti 12,Bucureşti
RO,010895,Bucureşti 12,Bucureşti
RO,010896,Bucureşti 12,Bucureşti
RO,010897,Bucureşti 12,Bucureşti
RO,010898,Bucureşti 12,Bucureşti
RO,010899,Bucureşti 12,Bucureşti
RO,010901,Bucureşti 12,Bucureşti
RO,010902,Bucureşti 12,Bucureşti
RO,010903,Bucureşti 12,Bucureşti
RO,010904,Bucureşti 12,Bucureşti
RO,010905,Bucureşti 12,Bucureşti
RO,010911,Bucureşti 12,Bucureşti
RO,010912,Bucureşti 12,Bucureşti
RO,010913,Bucureşti 12,Bucureşti
RO,010914,Bucureşti 12,Bucureşti
RO,010915,Bucureşti 12,Bucureşti
RO,010916,Bucureşti 12,Bucureşti
RO,010917,Bucureşti 12,Bucureşti
RO,010918,Bucureşti 12,Bucureşti
RO,010919,Bucureşti 12,Bucureşti
RO,010921,Bucureşti 12,Bucureşti
RO,010922,Bucureşti 12,Bucureşti
RO,010923,Bucureşti 12,Bucureşti
RO,010924,Bucureşti 12,Bucureşti
RO,010925,Bucureşti 12,Bucureşti
RO,010926,Bucureşti 12,Bucureşti
RO,010927,Bucureşti 12,Bucureşti
RO,010928,Bucureşti 12,Bucureşti
RO,010931,Bucureşti 12,Bucureşti
RO,010932,Bucureşti 12,Bucureşti
RO,010933,Bucureşti 12,Bucureşti
RO,010934,Bucureşti 12,Bucureşti
RO,010935,Bucureşti 12,Bucureşti
RO,010936,Bucureşti 12,Bucureşti
RO,010937,Bucureşti 12,Bucureşti
RO,010938,Bucureşti 12,Bucureşti
RO,010941,Bucureşti 12,Bucureşti
RO,010942,Bucureşti 12,Bucureşti
RO,010943,Bucureşti 12,Bucureşti
RO,010944,Bucureşti 12,Bucureşti
RO,010945,Bucureşti 12,Bucureşti
RO,010946,Bucureşti 12,Bucureşti
RO,010947,Bucureşti 12,Bucureşti
RO,010948,Bucureşti 12,Bucureşti
RO,010951,Bucureşti 12,Bucureşti
RO,010952,Bucureşti 12,Bucureşti
RO,010953,Bucureşti 12,Bucureşti
RO,010954,Bucureşti 12,Bucureşti
RO,010955,Bucureşti 12,Bucureşti
RO,010956,Bucureşti 12,Bucureşti
RO,010961,Bucureşti 12,Bucureşti
RO,010962,Bucureşti 12,Bucureşti
RO,010963,Bucureşti 12,Bucureşti
RO,010964,Bucureşti 12,Bucureşti
RO,010965,Bucureşti 12,Bucureşti
RO,010966,Bucureşti 12,Bucureşti
RO,010967,Bucureşti 12,Bucureşti
RO,010968,Bucureşti 12,Bucureşti
RO,010971,Bucureşti 12,Bucureşti
RO,010972,Bucureşti 12,Bucureşti
RO,010973,Bucureşti 12,Bucureşti
RO,010974,Bucureşti 12,Bucureşti
RO,010975,Bucureşti 12,Bucureşti
RO,010976,Bucureşti 12,Bucureşti
RO,010981,Bucureşti 12,Bucureşti
RO,010982,Bucureşti 12,Bucureşti
RO,010983,Bucureşti 12,Bucureşti
RO,010984,Bucureşti 12,Bucureşti
RO,010985,Bucureşti 12,Bucureşti
RO,010986,Bucureşti 12,Bucureşti
RO,010987,Bucureşti 12,Bucureşti
RO,010988,Bucureşti 12,Bucureşti
RO,010989,Bucureşti 12,Bucureşti
RO,010991,Bucureşti 12,Bucureşti
RO,010992,Bucureşti 12,Bucureşti
RO,010993,Bucureşti 12,Bucureşti
RO,010994,Bucureşti 12,Bucureşti
RO,010995,Bucureşti 12,Bucureşti
RO,010996,Bucureşti 12,Bucureşti
RO,011011,Bucureşti 12,Bucureşti
RO,011012,Bucureşti 12,Bucureşti
RO,011013,Bucureşti 12,Bucureşti
RO,011014,Bucureşti 12,Bucureşti
RO,011015,Bucureşti 12,Bucureşti
RO,011016,Bucureşti 12,Bucureşti
RO,011017,Bucureşti 12,Bucureşti
RO,011018,Bucureşti 12,Bucureşti
RO,011021,Bucureşti 12,Bucureşti
RO,011022,Bucureşti 12,Bucureşti
RO,011023,Bucureşti 12,Bucureşti
RO,011024,Bucureşti 12,Bucureşti
RO,011025,Bucureşti 12,Bucureşti
RO,011026,Bucureşti 12,Bucureşti
RO,011027,Bucureşti 12,Bucureşti
RO,011028,Bucureşti 12,Bucureşti
RO,011031,Bucureşti 12,Bucureşti
RO,011032,Bucureşti 12,Bucureşti
RO,011033,Bucureşti 12,Bucureşti
RO,011034,Bucureşti 2,Bucureşti
RO,011035,Bucureşti 2,Bucureşti
RO,011036,Bucureşti 2,Bucureşti
RO,011037,Bucureşti 12,Bucureşti
RO,011038,Bucureşti 12,Bucureşti
RO,011039,Bucureşti 2,Bucureşti
RO,011041,Bucureşti 2,Bucureşti
RO,011042,Bucureşti 12,Bucureşti
RO,011043,Bucureşti 12,Bucureşti
RO,011044,Bucureşti 12,Bucureşti
RO,011045,Bucureşti 12,Bucureşti
RO,011047,Bucureşti 12,Bucureşti
RO,011048,Bucureşti 12,Bucureşti
RO,011051,Bucureşti 12,Bucureşti
RO,011052,Bucureşti 12,Bucureşti
RO,011053,Bucureşti 12,Bucureşti
RO,011054,Bucureşti 12,Bucureşti
RO,011055,Bucureşti 12,Bucureşti
RO,011056,Bucureşti 12,Bucureşti
RO,011057,Bucureşti 12,Bucureşti
RO,011058,Bucureşti 12,Bucureşti
RO,011059,Bucureşti 12,Bucureşti
RO,011061,Bucureşti 12,Bucureşti
RO,011062,Bucureşti 12,Bucureşti
RO,011063,Bucureşti 12,Bucureşti
RO,011064,Bucureşti 12,Bucureşti
RO,011065,Bucureşti 12,Bucureşti
RO,011066,Bucureşti 12,Bucureşti
RO,011071,Bucureşti 12,Bucureşti
RO,011072,Bucureşti 12,Bucureşti
RO,011073,Bucureşti 12,Bucureşti
RO,011074,Bucureşti 12,Bucureşti
RO,011075,Bucureşti 12,Bucureşti
RO,011076,Bucureşti 12,Bucureşti
RO,011077,Bucureşti 12,Bucureşti
RO,011078,Bucureşti 12,Bucureşti
RO,011081,Bucureşti 12,Bucureşti
RO,011082,Bucureşti 12,Bucureşti
RO,011083,Bucureşti 12,Bucureşti
RO,011084,Bucureşti 12,Bucureşti
RO,011085,Bucureşti 12,Bucureşti
RO,011086,Bucureşti 12,Bucureşti
RO,011087,Bucureşti 12,Bucureşti
RO,011088,Bucureşti 12,Bucureşti
RO,011089,Bucureşti 12,Bucureşti
RO,011091,Bucureşti 12,Bucureşti
RO,011092,Bucureşti 12,Bucureşti
RO,011093,Bucureşti 12,Bucureşti
RO,011094,Bucureşti 12,Bucureşti
RO,011095,Bucureşti 12,Bucureşti
RO,011096,Bucureşti 12,Bucureşti
RO,011097,Bucureşti 12,Bucureşti
RO,011098,Bucureşti 12,Bucureşti
RO,011101,Bucureşti 12,Bucureşti
RO,011102,Bucureşti 12,Bucureşti
RO,011103,Bucureşti 12,Bucureşti
RO,011104,Bucureşti 12,Bucureşti
RO,011131,Bucureşti 2,Bucureşti
RO,011132,Bucureşti 2,Bucureşti
RO,011133,Bucureşti 2,Bucureşti
